Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6183,CA-2023-106183,2024-11-14,2024-11-21,Second Class,KT-10759,Anthony Myers,Corporate,United States,New Rickymouth,28798,South,FUR-ST-100010,Technology,Accessories,Sutton PLC Accessories,553.87,4,0.28,80.06
6184,CA-2023-106184,2024-07-24,2024-07-31,First Class,AS-10424,Lauren Miller,Consumer,United States,South Ann,24783,South,TEC-ST-100095,Furniture,Bookcases,Chambers Group Bookcases,161.59,5,0.46,15.7
6185,CA-2023-106185,2024-12-07,2024-12-08,Standard Class,AS-10015,Catherine Davis,Consumer,United States,East Breannahaven,10904,West,OFF-EN-100092,Furniture,Chairs,"Foster, Ramirez and Maldonado Chairs",453.14,2,0.25,62.58
6186,CA-2023-106186,2024-08-30,2024-09-06,First Class,PW-10259,Gerald Johnson,Home Office,United States,New Mathewbury,11999,West,OFF-CH-100079,Office Supplies,Labels,Cruz-Hall Labels,634.73,1,0.35,27.22
6187,CA-2023-106187,2024-09-10,2024-09-15,Standard Class,HP-10242,Thomas Flowers,Corporate,United States,Gamblebury,08580,Central,FUR-BI-100047,Office Supplies,Storage,Humphrey and Sons Storage,926.62,3,0.16,165.48
6188,CA-2023-106188,2024-04-14,2024-04-20,Standard Class,AS-10279,Kelly Martinez,Home Office,United States,Higginsborough,92824,Central,OFF-EN-100051,Furniture,Bookcases,Riggs Ltd Bookcases,368.31,2,0.08,77.39
6189,CA-2023-106189,2024-04-24,2024-04-27,Same Day,SO-10545,Robert Williams,Consumer,United States,Johnsonshire,67373,East,OFF-ST-100046,Technology,Copiers,"Barnett, Peterson and Bridges Copiers",76.54,5,0.23,6.02
6190,CA-2023-106190,2024-09-28,2024-10-03,Same Day,AS-10813,Carol Perkins,Consumer,United States,Lawrencehaven,32125,West,FUR-EN-100014,Technology,Accessories,"Villarreal, Freeman and Hall Accessories",722.94,2,0.04,152.07
6191,CA-2023-106191,2025-02-12,2025-02-17,Second Class,HP-10113,Charles Miller,Consumer,United States,Melendezhaven,80466,Central,OFF-EN-100092,Office Supplies,Storage,"Mcdowell, Edwards and Bradford Storage",672.52,5,0.16,31.05
6192,CA-2023-106192,2024-07-13,2024-07-19,Second Class,BW-10018,Roger Ortiz,Home Office,United States,Lake Ashley,14465,South,FUR-ST-100079,Office Supplies,Binders,"Simmons, Pope and Burns Binders",653.2,4,0.39,70.88
6193,CA-2023-106193,2025-02-13,2025-02-19,First Class,CG-10710,Alexandra Tucker,Consumer,United States,Jayburgh,86092,West,TEC-CO-100073,Furniture,Furnishings,Spears-Powell Furnishings,266.34,4,0.23,55.79
6194,CA-2023-106194,2024-02-25,2024-03-03,Same Day,HP-10179,Shannon Davies,Corporate,United States,New Kaylaport,78796,West,FUR-FU-100030,Technology,Machines,"Martin, Hernandez and Lang Machines",33.08,1,0.12,8.55
6195,CA-2023-106195,2024-07-24,2024-07-30,Standard Class,SO-10960,Anthony Hale,Corporate,United States,Josephhaven,43617,South,FUR-ST-100077,Technology,Accessories,Collins PLC Accessories,747.87,1,0.12,38.51
6196,CA-2023-106196,2024-03-22,2024-03-25,Second Class,PW-10173,Thomas Mcclure,Corporate,United States,New Aaronfort,53684,Central,FUR-ST-100045,Furniture,Bookcases,Lynch Ltd Bookcases,607.31,2,0.44,35.61
6197,CA-2023-106197,2024-07-04,2024-07-07,Standard Class,SD-10094,Samantha Parker,Consumer,United States,Fischertown,23176,South,TEC-TA-100091,Office Supplies,Labels,Williams Ltd Labels,358.61,5,0.19,74.73
6198,CA-2023-106198,2024-05-08,2024-05-13,Standard Class,CG-10207,John Murphy,Corporate,United States,Arielland,68834,East,TEC-BI-100014,Furniture,Bookcases,Jennings and Sons Bookcases,888.12,4,0.25,176.19
6199,CA-2023-106199,2024-06-01,2024-06-03,First Class,IM-10557,Natalie Freeman,Home Office,United States,East Ryan,25804,Central,OFF-CO-100046,Furniture,Tables,"Rose, Moody and Roberts Tables",568.07,4,0.28,79.14
6200,CA-2023-106200,2024-07-02,2024-07-08,First Class,SO-10857,Jennifer Robinson,Consumer,United States,Jonathanfort,28267,Central,FUR-BI-100030,Technology,Accessories,Carrillo-Lopez Accessories,902.53,1,0.0,108.19
6201,CA-2023-106201,2025-01-25,2025-01-30,First Class,CG-10763,Michael Anderson,Home Office,United States,Port David,62900,South,OFF-PA-100038,Furniture,Furnishings,Hogan and Sons Furnishings,20.53,5,0.02,2.59
6202,CA-2023-106202,2024-07-29,2024-08-04,First Class,IM-10639,Sarah Schaefer,Consumer,United States,North Lisa,30754,West,FUR-CO-100072,Technology,Accessories,Mccall PLC Accessories,476.21,3,0.24,103.23
6203,CA-2023-106203,2025-02-06,2025-02-10,Standard Class,SO-10562,Angela Fisher,Corporate,United States,Ramirezstad,06635,South,TEC-TA-100028,Technology,Phones,Hayes-Thompson Phones,129.17,4,0.3,26.5
6204,CA-2023-106204,2024-12-11,2024-12-13,Same Day,PW-10480,Corey Gutierrez,Corporate,United States,Port Marco,89777,Central,FUR-BI-100052,Technology,Phones,"Hernandez, Banks and Mendoza Phones",841.94,4,0.29,119.77
6205,CA-2023-106205,2024-12-12,2024-12-15,Same Day,HP-10558,Kellie Jones,Consumer,United States,Anthonyberg,04597,Central,OFF-PA-100023,Furniture,Tables,Morgan PLC Tables,421.85,1,0.2,24.79
6206,CA-2023-106206,2024-11-02,2024-11-08,Standard Class,SD-10465,Jonathan Beck,Home Office,United States,West Petermouth,42829,South,FUR-CO-100037,Technology,Copiers,"Cardenas, Perry and Gilbert Copiers",613.11,1,0.48,92.31
6207,CA-2023-106207,2024-09-14,2024-09-18,Same Day,DV-10220,Margaret Mcintosh,Home Office,United States,West Steven,38734,South,FUR-EN-100093,Office Supplies,Binders,Martinez-Green Binders,478.1,5,0.47,46.32
6208,CA-2023-106208,2024-11-11,2024-11-15,Standard Class,AS-10692,Nancy Ferguson,Corporate,United States,North Josestad,39077,Central,TEC-AP-100051,Office Supplies,Paper,Burns-Stephenson Paper,530.1,4,0.22,25.66
6209,CA-2023-106209,2024-06-23,2024-06-28,First Class,HP-10321,Lisa Graham,Home Office,United States,Amyburgh,57386,South,TEC-EN-100069,Furniture,Chairs,"Murillo, Green and Smith Chairs",441.73,4,0.37,77.77
6210,CA-2023-106210,2024-11-01,2024-11-04,Second Class,BW-10994,Barbara Phillips,Home Office,United States,West Jasonmouth,45663,East,FUR-AP-100054,Office Supplies,Binders,Jones-Boyd Binders,132.37,5,0.28,17.97
6211,CA-2023-106211,2024-11-09,2024-11-10,Same Day,SO-10962,Brittany Boyer,Home Office,United States,Lake Richardstad,89753,Central,OFF-PH-100086,Furniture,Bookcases,Estrada and Sons Bookcases,600.52,4,0.19,79.97
6212,CA-2023-106212,2024-11-24,2024-11-29,First Class,HP-10644,Abigail Rosales,Consumer,United States,South Lisa,52957,East,FUR-BI-100013,Office Supplies,Paper,Thompson Inc Paper,38.28,4,0.06,10.21
6213,CA-2023-106213,2024-03-30,2024-04-01,Standard Class,HP-10398,Paige Dunn,Home Office,United States,East Paul,54537,East,TEC-PA-100072,Technology,Phones,Williams Group Phones,682.99,3,0.27,126.27
6214,CA-2023-106214,2024-08-16,2024-08-19,Same Day,SO-10531,Stacey Dawson,Consumer,United States,North Justinchester,70565,South,TEC-EN-100025,Office Supplies,Labels,Jones Inc Labels,487.28,1,0.28,105.22
6215,CA-2023-106215,2024-12-12,2024-12-15,Same Day,IM-10966,Andrea Bennett,Home Office,United States,West Joshuashire,66219,East,FUR-TA-100013,Technology,Copiers,"Brown, White and Parker Copiers",175.02,1,0.04,35.25
6216,CA-2023-106216,2024-03-25,2024-03-26,First Class,IM-10197,Steve Santiago,Home Office,United States,North Mark,94157,East,FUR-PH-100083,Furniture,Bookcases,Wilson Group Bookcases,336.37,5,0.28,36.06
6217,CA-2023-106217,2024-05-05,2024-05-06,Standard Class,DV-10559,Ann Owen,Consumer,United States,Evansburgh,63505,Central,OFF-FU-100097,Technology,Accessories,"Stevens, Patterson and Davidson Accessories",816.71,2,0.36,127.37
6218,CA-2023-106218,2024-06-06,2024-06-09,Standard Class,SO-10185,Jason Barber,Home Office,United States,Carlport,78664,Central,TEC-BI-100023,Office Supplies,Binders,Cohen Group Binders,623.3,2,0.41,37.01
6219,CA-2023-106219,2024-11-03,2024-11-08,Second Class,SD-10516,Krista Phillips,Corporate,United States,Port Carmen,47622,East,TEC-EN-100030,Furniture,Bookcases,Wilson-Miller Bookcases,253.39,5,0.49,36.19
6220,CA-2023-106220,2025-01-17,2025-01-24,First Class,AS-10311,Lisa Schwartz,Corporate,United States,Charlesville,83412,Central,FUR-EN-100010,Furniture,Furnishings,Davies Group Furnishings,822.58,2,0.16,120.91
6221,CA-2023-106221,2024-03-04,2024-03-05,First Class,DV-10001,Samantha Johnson,Corporate,United States,Port Joshua,99822,Central,OFF-TA-100047,Office Supplies,Paper,Mejia LLC Paper,289.9,2,0.28,59.87
6222,CA-2023-106222,2024-08-23,2024-08-24,First Class,BW-10651,James Bradford,Corporate,United States,North Keithside,20376,Central,OFF-CO-100021,Office Supplies,Binders,"Bradley, Hernandez and Smith Binders",212.71,4,0.45,8.56
6223,CA-2023-106223,2024-12-23,2024-12-30,Standard Class,BW-10512,Nathan Humphrey,Consumer,United States,North Charles,12704,East,FUR-FU-100045,Furniture,Chairs,Logan-Cain Chairs,534.54,1,0.47,51.6
6224,CA-2023-106224,2024-10-03,2024-10-04,First Class,PW-10422,Kayla Tucker,Corporate,United States,New Billy,66756,West,OFF-EN-100051,Technology,Phones,Moore PLC Phones,240.35,2,0.17,22.15
6225,CA-2023-106225,2024-03-18,2024-03-23,Second Class,PW-10373,Marcus Harris,Consumer,United States,East Marcusborough,08207,West,OFF-FU-100083,Office Supplies,Binders,"Johnson, Clayton and Guerrero Binders",404.75,4,0.45,57.79
6226,CA-2023-106226,2024-08-07,2024-08-10,First Class,KT-10913,Ronald Gomez,Corporate,United States,Adambury,13463,Central,FUR-PH-100036,Technology,Accessories,"Rose, Brown and Wallace Accessories",999.33,3,0.3,37.51
6227,CA-2023-106227,2024-09-29,2024-10-05,First Class,CG-10798,Elizabeth Barry,Consumer,United States,Ashleyfurt,44407,South,TEC-AP-100019,Technology,Machines,"Johnson, Khan and Walker Machines",822.01,1,0.33,142.56
6228,CA-2023-106228,2024-05-19,2024-05-23,Standard Class,SO-10182,Meghan Young,Corporate,United States,Ashleyfurt,57965,Central,FUR-EN-100040,Technology,Accessories,Meyers and Sons Accessories,778.45,3,0.27,75.13
6229,CA-2023-106229,2024-10-26,2024-11-01,First Class,PW-10201,Amy Fuller,Home Office,United States,Lake Reneeview,48727,West,FUR-PA-100036,Technology,Phones,Garcia LLC Phones,982.02,5,0.14,103.51
6230,CA-2023-106230,2024-10-04,2024-10-07,First Class,PW-10344,Angel Lewis,Corporate,United States,North Kristishire,60271,South,FUR-TA-100084,Furniture,Bookcases,Washington-Rhodes Bookcases,112.32,3,0.5,9.49
6231,CA-2023-106231,2024-12-26,2024-12-27,First Class,IM-10222,Brandon Gonzalez,Consumer,United States,North Andrewchester,60718,West,FUR-BI-100091,Office Supplies,Labels,"Williams, Krause and Anderson Labels",161.78,3,0.22,12.64
6232,CA-2023-106232,2024-08-21,2024-08-24,Same Day,PW-10117,Trevor Martinez,Consumer,United States,Deniseburgh,33065,South,TEC-PA-100035,Technology,Machines,"Estrada, Winters and Navarro Machines",770.94,4,0.49,95.31
6233,CA-2023-106233,2024-06-10,2024-06-13,First Class,SD-10977,Antonio Hughes,Corporate,United States,North Timothy,50104,East,OFF-BI-100091,Office Supplies,Paper,Morrison-Adams Paper,557.86,1,0.3,20.45
6234,CA-2023-106234,2024-11-26,2024-11-27,Second Class,SO-10770,Sarah Owens,Consumer,United States,East Stacychester,41217,West,FUR-ST-100037,Office Supplies,Binders,Mcguire PLC Binders,513.91,4,0.22,111.2
6235,CA-2023-106235,2024-10-27,2024-10-30,First Class,AS-10098,Victoria Howell,Consumer,United States,Port Kevinborough,77529,South,FUR-EN-100021,Technology,Phones,Byrd PLC Phones,751.08,2,0.22,32.75
6236,CA-2023-106236,2024-07-18,2024-07-22,Same Day,SD-10078,Melissa Jackson,Home Office,United States,North Makaylaborough,97330,Central,TEC-BI-100031,Office Supplies,Paper,Perez-Allen Paper,255.03,3,0.46,24.83
6237,CA-2023-106237,2024-09-02,2024-09-08,Same Day,KT-10365,Cynthia Parker,Corporate,United States,New Rebecca,06031,West,FUR-ST-100011,Furniture,Tables,"Warren, Miller and Smith Tables",856.46,3,0.03,62.5
6238,CA-2023-106238,2024-10-04,2024-10-10,Standard Class,SD-10067,Ethan Cox,Consumer,United States,Perrybury,72695,Central,TEC-TA-100069,Furniture,Tables,Spencer-Huber Tables,682.13,1,0.41,34.83
6239,CA-2023-106239,2024-09-26,2024-09-27,Same Day,DV-10882,Kelly Vaughn,Corporate,United States,New James,32490,South,FUR-AP-100076,Furniture,Furnishings,Mayo PLC Furnishings,380.69,1,0.47,16.26
6240,CA-2023-106240,2024-04-16,2024-04-19,Same Day,HP-10508,Brandi Forbes,Home Office,United States,Martinborough,97525,West,FUR-FU-100081,Technology,Machines,"Sullivan, Mcpherson and Wilkins Machines",349.28,3,0.37,35.76
6241,CA-2023-106241,2024-07-17,2024-07-18,Same Day,CG-10573,Miss Alyssa Preston,Home Office,United States,East Angela,56438,East,TEC-AP-100011,Office Supplies,Paper,Hooper Inc Paper,476.55,5,0.37,77.4
6242,CA-2023-106242,2024-12-27,2025-01-03,Same Day,SD-10950,Tyler Stein,Corporate,United States,New Brandon,09897,South,FUR-FU-100035,Furniture,Tables,"Hart, Jackson and Green Tables",397.71,3,0.09,86.76
6243,CA-2023-106243,2024-06-10,2024-06-16,Standard Class,SO-10086,Mike Watkins,Corporate,United States,North Daniel,78187,East,TEC-BI-100098,Technology,Copiers,"Hoffman, Turner and Roy Copiers",996.18,1,0.25,140.87
6244,CA-2023-106244,2024-05-22,2024-05-28,Standard Class,DV-10488,Ronald Norris,Consumer,United States,East Curtisshire,08051,West,TEC-EN-100091,Technology,Accessories,Perkins-Gomez Accessories,628.66,2,0.02,122.61
6245,CA-2023-106245,2024-03-23,2024-03-30,Same Day,SO-10415,Phillip Warren,Home Office,United States,Walkerton,59288,West,TEC-FU-100099,Technology,Phones,"Mejia, Lloyd and Jones Phones",677.96,2,0.48,99.4
6246,CA-2023-106246,2024-05-05,2024-05-12,Same Day,HP-10576,Luis Andrews,Corporate,United States,Lake Rachel,36554,West,TEC-PH-100034,Technology,Copiers,Anderson-Foley Copiers,98.67,2,0.05,5.94
6247,CA-2023-106247,2024-03-30,2024-04-04,Same Day,DV-10667,Matthew Kelly,Home Office,United States,Jasonport,78468,East,TEC-PA-100043,Technology,Accessories,Fry-Lee Accessories,624.38,5,0.02,159.77
6248,CA-2023-106248,2024-08-21,2024-08-27,Standard Class,PW-10355,Mathew Tran,Home Office,United States,West Morganborough,29747,South,FUR-EN-100046,Technology,Machines,Cruz-Garrett Machines,504.52,1,0.39,16.71
6249,CA-2023-106249,2024-11-25,2024-11-27,Standard Class,DV-10427,Brian Thompson,Consumer,United States,West Linda,24516,East,FUR-AP-100069,Furniture,Furnishings,Vasquez Group Furnishings,976.97,4,0.12,167.27
6250,CA-2023-106250,2025-02-12,2025-02-13,Standard Class,KT-10981,Christopher Mcconnell,Home Office,United States,East Barbara,92530,West,TEC-TA-100020,Furniture,Tables,Perry LLC Tables,291.5,4,0.07,61.92
6251,CA-2023-106251,2024-04-08,2024-04-12,Second Class,KT-10055,Lisa Becker,Home Office,United States,Dominguezchester,16986,West,TEC-FU-100060,Furniture,Furnishings,Jimenez Group Furnishings,243.92,5,0.13,43.65
6252,CA-2023-106252,2025-01-08,2025-01-15,First Class,CG-10847,Jose Miller,Corporate,United States,Richardside,92683,Central,OFF-ST-100027,Furniture,Furnishings,Rivera LLC Furnishings,682.38,3,0.31,73.81
6253,CA-2023-106253,2024-09-03,2024-09-09,Second Class,AS-10852,Erica Kelley,Consumer,United States,Kimberlyland,61001,West,OFF-PH-100023,Furniture,Chairs,Pacheco-Dean Chairs,624.56,2,0.26,94.3
6254,CA-2023-106254,2024-03-08,2024-03-15,Second Class,HP-10265,Amanda Carter,Corporate,United States,West Michael,78292,South,TEC-PA-100077,Furniture,Bookcases,Hughes-French Bookcases,353.15,1,0.12,72.38
6255,CA-2023-106255,2024-06-01,2024-06-08,Second Class,KT-10722,Mary Cain,Consumer,United States,Lake Kevin,66735,East,OFF-BI-100070,Furniture,Tables,Santos-Little Tables,942.66,4,0.3,148.07
6256,CA-2023-106256,2024-06-26,2024-06-28,Standard Class,CG-10746,Angela Carter,Corporate,United States,Port April,62230,East,FUR-PA-100087,Furniture,Chairs,"Morgan, Miller and Leach Chairs",387.3,1,0.42,34.46
6257,CA-2023-106257,2024-12-29,2024-12-31,First Class,HP-10923,April Garcia,Consumer,United States,Lake Roger,37405,Central,OFF-BI-100011,Technology,Machines,"Rogers, Dodson and Patton Machines",323.69,2,0.26,55.33
6258,CA-2023-106258,2024-11-09,2024-11-13,First Class,SO-10341,Angela Brock,Home Office,United States,Mooreton,62756,Central,FUR-FU-100031,Furniture,Tables,Kirk LLC Tables,37.81,5,0.27,4.7
6259,CA-2023-106259,2024-06-03,2024-06-10,Standard Class,BW-10836,Edward Mitchell,Corporate,United States,East Phillipton,62060,South,TEC-TA-100024,Technology,Copiers,Powell Group Copiers,598.34,3,0.39,72.59
6260,CA-2023-106260,2024-05-21,2024-05-25,Same Day,CG-10376,Bonnie Martin,Corporate,United States,Port Robertside,30071,South,OFF-FU-100069,Office Supplies,Labels,Obrien-Thomas Labels,492.35,5,0.19,104.79
6261,CA-2023-106261,2024-09-21,2024-09-28,Standard Class,CG-10747,Ashley Porter,Corporate,United States,Lake Heidiville,82558,East,TEC-PH-100088,Furniture,Furnishings,"Miller, Martinez and Cole Furnishings",136.81,3,0.17,13.97
6262,CA-2023-106262,2024-04-10,2024-04-14,Standard Class,DV-10508,James Kelley,Corporate,United States,Port Stevenland,97620,East,OFF-EN-100045,Office Supplies,Paper,Porter and Sons Paper,284.91,5,0.08,24.79
6263,CA-2023-106263,2024-04-26,2024-05-03,First Class,IM-10139,Scott Jones,Home Office,United States,Lake Brian,89270,East,TEC-BI-100089,Office Supplies,Labels,Holmes-Sanders Labels,311.56,5,0.05,69.84
6264,CA-2023-106264,2024-11-28,2024-11-29,Standard Class,SO-10383,James Odonnell,Home Office,United States,East Josephville,42902,West,OFF-TA-100034,Furniture,Tables,Hodges Inc Tables,450.78,1,0.27,71.59
6265,CA-2023-106265,2024-09-03,2024-09-10,Second Class,PW-10191,Lynn Bennett,Corporate,United States,Nancymouth,46848,West,TEC-AP-100030,Office Supplies,Binders,Alvarado-Spears Binders,922.73,1,0.4,60.91
6266,CA-2023-106266,2024-06-17,2024-06-19,First Class,SD-10000,Jessica Obrien,Consumer,United States,Port William,50516,South,TEC-BI-100015,Technology,Machines,Christian-Garcia Machines,419.6,2,0.28,56.22
6267,CA-2023-106267,2024-04-04,2024-04-11,First Class,HP-10938,Rachel Gonzalez,Corporate,United States,East Barrystad,03027,East,OFF-CH-100021,Office Supplies,Paper,"Wright, Gordon and Zimmerman Paper",28.31,4,0.14,6.56
6268,CA-2023-106268,2024-10-10,2024-10-12,Standard Class,SD-10288,Emily Chen,Corporate,United States,Alexandermouth,71264,Central,FUR-TA-100014,Office Supplies,Labels,Meadows LLC Labels,52.69,5,0.48,4.98
6269,CA-2023-106269,2024-09-22,2024-09-28,Same Day,HP-10916,Pamela Bates,Consumer,United States,Lake Marychester,45840,East,TEC-PH-100013,Furniture,Furnishings,Jones-Mendoza Furnishings,942.72,2,0.33,70.84
6270,CA-2023-106270,2024-08-18,2024-08-22,Same Day,KT-10258,James Smith,Home Office,United States,North Gloria,79415,West,TEC-TA-100068,Technology,Copiers,Davis-Martin Copiers,340.89,3,0.0,51.96
6271,CA-2023-106271,2024-06-20,2024-06-21,Same Day,SD-10314,John May,Home Office,United States,Danielstad,29080,East,TEC-EN-100060,Technology,Copiers,"Johnson, Doyle and Cox Copiers",472.22,4,0.05,33.29
6272,CA-2023-106272,2024-05-05,2024-05-11,First Class,CG-10610,Derek Hebert,Consumer,United States,Colemanmouth,23369,East,TEC-PA-100022,Technology,Phones,"Smith, Monroe and Harris Phones",767.7,1,0.38,98.1
6273,CA-2023-106273,2024-09-08,2024-09-09,First Class,HP-10621,Cynthia Roberts,Consumer,United States,South Mary,19639,East,FUR-TA-100027,Office Supplies,Storage,"Walker, West and Black Storage",878.42,2,0.01,183.26
6274,CA-2023-106274,2024-09-07,2024-09-08,Second Class,KT-10712,Timothy Jones,Consumer,United States,West Jeremy,70349,East,FUR-AP-100082,Technology,Machines,Nichols Inc Machines,314.83,1,0.42,39.21
6275,CA-2023-106275,2024-10-30,2024-11-02,Same Day,BW-10844,Debbie Allison,Home Office,United States,East Patricialand,56327,Central,FUR-PA-100025,Office Supplies,Paper,"Graves, Johnson and Bender Paper",718.41,3,0.44,58.38
6276,CA-2023-106276,2024-11-12,2024-11-18,Standard Class,CG-10462,Jason Rodriguez,Corporate,United States,Farmerfort,25011,South,OFF-CH-100091,Furniture,Furnishings,Cowan-Serrano Furnishings,800.37,4,0.1,97.26
6277,CA-2023-106277,2024-09-24,2024-09-28,First Class,PW-10894,Tyler Chapman,Corporate,United States,New Jonathan,22569,South,TEC-PA-100082,Furniture,Furnishings,"Palmer, Richardson and Pena Furnishings",297.85,1,0.07,47.74
